year_month,Technical_elements,company,items,ma_6,conversion_flag
2017-03,ペットも酔わないダイナミクス,KIA,2,1.5,False
2017-06,ペットも酔わないダイナミクス,KIA,1,1.3333333333333333,False
2017-10,ペットも酔わないダイナミクス,KIA,1,1.3333333333333333,False
2017-12,ペットも酔わないダイナミクス,KIA,1,1.3333333333333333,False
2018-01,ペットも酔わないダイナミクス,KIA,1,1.3333333333333333,False
2018-02,ペットも酔わないダイナミクス,KIA,1,1.1666666666666667,False
2018-04,ペットも酔わないダイナミクス,KIA,1,1.0,False
2018-06,ペットも酔わないダイナミクス,KIA,1,1.0,False
2018-07,ペットも酔わないダイナミクス,KIA,1,1.0,False
2018-12,ペットも酔わないダイナミクス,KIA,1,1.0,False
2019-05,ペットも酔わないダイナミクス,KIA,2,1.1666666666666667,False
2019-06,ペットも酔わないダイナミクス,KIA,1,1.1666666666666667,False
2019-07,ペットも酔わないダイナミクス,KIA,1,1.1666666666666667,False
2019-08,ペットも酔わないダイナミクス,KIA,4,1.6666666666666667,False
2019-11,ペットも酔わないダイナミクス,KIA,1,1.6666666666666667,False
2020-01,ペットも酔わないダイナミクス,KIA,3,2.0,True
2021-04,ペットも酔わないダイナミクス,KIA,4,2.3333333333333335,False
2021-05,ペットも酔わないダイナミクス,KIA,2,2.5,False
2021-12,ペットも酔わないダイナミクス,KIA,1,2.5,False
2022-01,ペットも酔わないダイナミクス,KIA,3,2.3333333333333335,False
2022-02,ペットも酔わないダイナミクス,KIA,4,2.8333333333333335,False
2022-03,ペットも酔わないダイナミクス,KIA,53,11.166666666666666,False
2022-04,ペットも酔わないダイナミクス,KIA,1,10.666666666666666,False
2022-05,ペットも酔わないダイナミクス,KIA,1,10.5,False
2022-07,ペットも酔わないダイナミクス,KIA,4,11.0,False
2022-08,ペットも酔わないダイナミクス,KIA,1,10.666666666666666,False
2022-09,ペットも酔わないダイナミクス,KIA,8,11.333333333333334,False
2022-11,ペットも酔わないダイナミクス,KIA,3,3.0,False
2022-12,ペットも酔わないダイナミクス,KIA,6,3.8333333333333335,True
2023-03,ペットも酔わないダイナミクス,KIA,114,22.666666666666668,True
2023-05,ペットも酔わないダイナミクス,KIA,9,23.5,False
2023-06,ペットも酔わないダイナミクス,KIA,2,23.666666666666668,False
2023-07,ペットも酔わないダイナミクス,KIA,3,22.833333333333332,False
2023-08,ペットも酔わないダイナミクス,KIA,1,22.5,False
2023-09,ペットも酔わないダイナミクス,KIA,2,21.833333333333332,False
2023-10,ペットも酔わないダイナミクス,KIA,30,7.833333333333333,False
2023-12,ペットも酔わないダイナミクス,KIA,1,6.5,False
2024-02,ペットも酔わないダイナミクス,KIA,13,8.333333333333334,True
2024-03,ペットも酔わないダイナミクス,KIA,9,9.333333333333334,False
2024-04,ペットも酔わないダイナミクス,KIA,3,9.666666666666666,False
2022-03,個超個人最適化AI,KIA,1,1.0,False
2019-05,生体計測技術,KIA,2,2.0,False
2022-02,生体計測技術,KIA,1,1.5,False
2022-03,生体計測技術,KIA,1,1.3333333333333333,False
2022-11,生体計測技術,KIA,1,1.25,False
2023-03,生体計測技術,KIA,10,3.0,False
2023-10,生体計測技術,KIA,1,2.6666666666666665,False
2024-02,生体計測技術,KIA,2,2.6666666666666665,False
2022-03,ペットも酔わないダイナミクス,Mazda,1,1.0,False
2023-03,ペットも酔わないダイナミクス,Mazda,1,1.0,False
2023-10,ペットも酔わないダイナミクス,Mazda,1,1.0,False
2015-03,INキャビンフュージョンR研究,Mercedes,1,1.0,False
2021-04,INキャビンフュージョンR研究,Mercedes,1,1.0,False
2015-03,UX顧客分析モデル,Mercedes,1,1.0,False
2015-08,UX顧客分析モデル,Mercedes,1,1.0,False
2016-04,UX顧客分析モデル,Mercedes,2,1.3333333333333333,False
2016-06,UX顧客分析モデル,Mercedes,1,1.25,False
2017-10,UX顧客分析モデル,Mercedes,1,1.2,False
2021-04,UX顧客分析モデル,Mercedes,2,1.3333333333333333,True
2022-03,UX顧客分析モデル,Mercedes,4,1.8333333333333333,True
2023-03,UX顧客分析モデル,Mercedes,9,3.1666666666666665,True
2023-05,UX顧客分析モデル,Mercedes,3,3.3333333333333335,False
2023-10,UX顧客分析モデル,Mercedes,4,3.8333333333333335,False
2015-03,ペットも酔わないダイナミクス,Mercedes,1,1.0,False
2015-08,ペットも酔わないダイナミクス,Mercedes,1,1.0,False
2016-04,ペットも酔わないダイナミクス,Mercedes,2,1.3333333333333333,False
2016-06,ペットも酔わないダイナミクス,Mercedes,1,1.25,False
2017-03,ペットも酔わないダイナミクス,Mercedes,1,1.2,False
2017-10,ペットも酔わないダイナミクス,Mercedes,1,1.1666666666666667,False
2018-04,ペットも酔わないダイナミクス,Mercedes,2,1.3333333333333333,True
2021-04,ペットも酔わないダイナミクス,Mercedes,2,1.5,False
2022-03,ペットも酔わないダイナミクス,Mercedes,13,3.3333333333333335,False
2022-07,ペットも酔わないダイナミクス,Mercedes,1,3.3333333333333335,False
2023-03,ペットも酔わないダイナミクス,Mercedes,13,5.333333333333333,True
2023-05,ペットも酔わないダイナミクス,Mercedes,6,6.166666666666667,False
2023-10,ペットも酔わないダイナミクス,Mercedes,8,7.166666666666667,False
2024-02,ペットも酔わないダイナミクス,Mercedes,1,7.0,False
2021-04,個超個人最適化AI,Mercedes,1,1.0,False
2021-04,生体計測技術,Mercedes,1,1.0,False
2023-10,生体計測技術,Mercedes,1,1.0,False
2015-03,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2015-05,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2015-06,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2015-08,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2015-12,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2016-01,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2016-02,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2017-03,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2017-12,INキャビンフュージョンR研究,Microsoft,1,1.0,False
2018-06,INキャビンフュージョンR研究,Microsoft,4,1.5,False
2018-07,INキャビンフュージョンR研究,Microsoft,1,1.5,False
2019-06,INキャビンフュージョンR研究,Microsoft,1,1.5,False
2019-08,INキャビンフュージョンR研究,Microsoft,1,1.5,False
2020-01,INキャビンフュージョンR研究,Microsoft,1,1.5,False
2020-10,INキャビンフュージョンR研究,Microsoft,1,1.5,False
2021-12,INキャビンフュージョンR研究,Microsoft,2,1.1666666666666667,False
2022-01,INキャビンフュージョンR研究,Microsoft,1,1.1666666666666667,False
2022-02,INキャビンフュージョンR研究,Microsoft,5,1.8333333333333333,False
2022-03,INキャビンフュージョンR研究,Microsoft,15,4.166666666666667,False
2022-07,INキャビンフュージョンR研究,Microsoft,1,4.166666666666667,False
2022-09,INキャビンフュージョンR研究,Microsoft,2,4.333333333333333,False
2022-12,INキャビンフュージョンR研究,Microsoft,1,4.166666666666667,False
2023-03,INキャビンフュージョンR研究,Microsoft,21,7.5,False
2023-04,INキャビンフュージョンR研究,Microsoft,2,7.0,False
2023-05,INキャビンフュージョンR研究,Microsoft,5,5.333333333333333,False
2023-06,INキャビンフュージョンR研究,Microsoft,3,5.666666666666667,False
2023-07,INキャビンフュージョンR研究,Microsoft,1,5.5,False
2023-10,INキャビンフュージョンR研究,Microsoft,11,7.166666666666667,False
2023-12,INキャビンフュージョンR研究,Microsoft,1,3.8333333333333335,False
2024-01,INキャビンフュージョンR研究,Microsoft,1,3.6666666666666665,False
2024-02,INキャビンフュージョンR研究,Microsoft,3,3.3333333333333335,False
2024-03,INキャビンフュージョンR研究,Microsoft,3,3.3333333333333335,False
2024-04,INキャビンフュージョンR研究,Microsoft,1,3.3333333333333335,False
2015-01,UX顧客分析モデル,Microsoft,1,1.0,False
2015-02,UX顧客分析モデル,Microsoft,27,14.0,False
2015-03,UX顧客分析モデル,Microsoft,27,18.333333333333332,False
2015-04,UX顧客分析モデル,Microsoft,3,14.5,False
2015-05,UX顧客分析モデル,Microsoft,41,19.8,False
2015-06,UX顧客分析モデル,Microsoft,14,18.833333333333332,False
2015-07,UX顧客分析モデル,Microsoft,1,18.833333333333332,False
2015-08,UX顧客分析モデル,Microsoft,23,18.166666666666668,False
2015-09,UX顧客分析モデル,Microsoft,1,13.833333333333334,False
2015-10,UX顧客分析モデル,Microsoft,2,13.666666666666666,False
2015-11,UX顧客分析モデル,Microsoft,1,7.0,False
2015-12,UX顧客分析モデル,Microsoft,6,5.666666666666667,False
2016-01,UX顧客分析モデル,Microsoft,7,6.666666666666667,True
2016-02,UX顧客分析モデル,Microsoft,34,8.5,True
2016-03,UX顧客分析モデル,Microsoft,4,9.0,False
2016-04,UX顧客分析モデル,Microsoft,6,9.666666666666666,False
2016-06,UX顧客分析モデル,Microsoft,7,10.666666666666666,False
2016-07,UX顧客分析モデル,Microsoft,10,11.333333333333334,False
2016-09,UX顧客分析モデル,Microsoft,11,12.0,False
2016-11,UX顧客分析モデル,Microsoft,21,9.833333333333334,False
2017-02,UX顧客分析モデル,Microsoft,22,12.833333333333334,False
2017-03,UX顧客分析モデル,Microsoft,45,19.333333333333332,False
2017-04,UX顧客分析モデル,Microsoft,1,18.333333333333332,False
2017-06,UX顧客分析モデル,Microsoft,16,19.333333333333332,False
2017-07,UX顧客分析モデル,Microsoft,2,17.833333333333332,False
2017-08,UX顧客分析モデル,Microsoft,17,17.166666666666668,False
2017-10,UX顧客分析モデル,Microsoft,14,15.833333333333334,False
2017-12,UX顧客分析モデル,Microsoft,20,11.666666666666666,False
2018-01,UX顧客分析モデル,Microsoft,9,13.0,False
2018-02,UX顧客分析モデル,Microsoft,13,12.5,False
2018-03,UX顧客分析モデル,Microsoft,8,13.5,True
2018-04,UX顧客分析モデル,Microsoft,18,13.666666666666666,True
2018-06,UX顧客分析モデル,Microsoft,74,23.666666666666668,False
2018-07,UX顧客分析モデル,Microsoft,23,24.166666666666668,False
2018-08,UX顧客分析モデル,Microsoft,3,23.166666666666668,False
2018-09,UX顧客分析モデル,Microsoft,2,21.333333333333332,False
2018-10,UX顧客分析モデル,Microsoft,10,21.666666666666668,False
2018-11,UX顧客分析モデル,Microsoft,1,18.833333333333332,False
2018-12,UX顧客分析モデル,Microsoft,16,9.166666666666666,False
2019-01,UX顧客分析モデル,Microsoft,4,6.0,False
2019-02,UX顧客分析モデル,Microsoft,2,5.833333333333333,False
2019-03,UX顧客分析モデル,Microsoft,5,6.333333333333333,False
2019-04,UX顧客分析モデル,Microsoft,2,5.0,False
2019-05,UX顧客分析モデル,Microsoft,1,5.0,False
2019-06,UX顧客分析モデル,Microsoft,55,11.5,True
2019-07,UX顧客分析モデル,Microsoft,19,14.0,True
2019-08,UX顧客分析モデル,Microsoft,127,34.833333333333336,True
2019-09,UX顧客分析モデル,Microsoft,14,36.333333333333336,False
2019-10,UX顧客分析モデル,Microsoft,7,37.166666666666664,False
2019-11,UX顧客分析モデル,Microsoft,34,42.666666666666664,False
2019-12,UX顧客分析モデル,Microsoft,24,37.5,False
2020-01,UX顧客分析モデル,Microsoft,31,39.5,False
2020-02,UX顧客分析モデル,Microsoft,12,20.333333333333332,False
2020-04,UX顧客分析モデル,Microsoft,13,20.166666666666668,False
2020-05,UX顧客分析モデル,Microsoft,4,19.666666666666668,False
2020-06,UX顧客分析モデル,Microsoft,1,14.166666666666666,False
2020-08,UX顧客分析モデル,Microsoft,13,12.333333333333334,False
2020-09,UX顧客分析モデル,Microsoft,21,10.666666666666666,False
2020-10,UX顧客分析モデル,Microsoft,18,11.666666666666666,False
2020-11,UX顧客分析モデル,Microsoft,3,10.0,False
2020-12,UX顧客分析モデル,Microsoft,9,10.833333333333334,False
2021-01,UX顧客分析モデル,Microsoft,18,13.666666666666666,False
2021-02,UX顧客分析モデル,Microsoft,1,11.666666666666666,False
2021-03,UX顧客分析モデル,Microsoft,2,8.5,False
2021-04,UX顧客分析モデル,Microsoft,142,29.166666666666668,True
2021-05,UX顧客分析モデル,Microsoft,23,32.5,False
2021-07,UX顧客分析モデル,Microsoft,29,35.833333333333336,False
2021-08,UX顧客分析モデル,Microsoft,16,35.5,False
2021-09,UX顧客分析モデル,Microsoft,2,35.666666666666664,False
2021-10,UX顧客分析モデル,Microsoft,7,36.5,False
2021-11,UX顧客分析モデル,Microsoft,17,15.666666666666666,False
2021-12,UX顧客分析モデル,Microsoft,88,26.5,True
2022-01,UX顧客分析モデル,Microsoft,52,30.333333333333332,True
2022-02,UX顧客分析モデル,Microsoft,190,59.333333333333336,True
2022-03,UX顧客分析モデル,Microsoft,1250,267.3333333333333,False
2022-04,UX顧客分析モデル,Microsoft,60,276.1666666666667,False
2022-05,UX顧客分析モデル,Microsoft,10,275.0,False
2022-06,UX顧客分析モデル,Microsoft,11,262.1666666666667,False
2022-07,UX顧客分析モデル,Microsoft,236,292.8333333333333,False
2022-08,UX顧客分析モデル,Microsoft,7,262.3333333333333,False
2022-09,UX顧客分析モデル,Microsoft,92,69.33333333333333,False
2022-11,UX顧客分析モデル,Microsoft,157,85.5,False
2022-12,UX顧客分析モデル,Microsoft,154,109.5,False
2023-02,UX顧客分析モデル,Microsoft,3,108.16666666666667,False
2023-03,UX顧客分析モデル,Microsoft,1937,391.6666666666667,True
2023-04,UX顧客分析モデル,Microsoft,30,395.5,False
2023-05,UX顧客分析モデル,Microsoft,534,469.1666666666667,False
2023-06,UX顧客分析モデル,Microsoft,103,460.1666666666667,False
2023-07,UX顧客分析モデル,Microsoft,101,451.3333333333333,False
2023-08,UX顧客分析モデル,Microsoft,35,456.6666666666667,False
2023-09,UX顧客分析モデル,Microsoft,40,140.5,False
2023-10,UX顧客分析モデル,Microsoft,889,283.6666666666667,False
2023-11,UX顧客分析モデル,Microsoft,5,195.5,False
2023-12,UX顧客分析モデル,Microsoft,32,183.66666666666666,False
2024-01,UX顧客分析モデル,Microsoft,21,170.33333333333334,False
2024-02,UX顧客分析モデル,Microsoft,460,241.16666666666666,False
2024-03,UX顧客分析モデル,Microsoft,232,273.1666666666667,False
2024-04,UX顧客分析モデル,Microsoft,70,136.66666666666666,False
2025-02,UX顧客分析モデル,Microsoft,1,136.0,False
2015-01,ペットも酔わないダイナミクス,Microsoft,2,2.0,False
2015-02,ペットも酔わないダイナミクス,Microsoft,68,35.0,False
2015-03,ペットも酔わないダイナミクス,Microsoft,82,50.666666666666664,False
2015-04,ペットも酔わないダイナミクス,Microsoft,5,39.25,False
2015-05,ペットも酔わないダイナミクス,Microsoft,89,49.2,False
2015-06,ペットも酔わないダイナミクス,Microsoft,37,47.166666666666664,False
2015-07,ペットも酔わないダイナミクス,Microsoft,3,47.333333333333336,False
2015-08,ペットも酔わないダイナミクス,Microsoft,56,45.333333333333336,False
2015-09,ペットも酔わないダイナミクス,Microsoft,4,32.333333333333336,False
2015-10,ペットも酔わないダイナミクス,Microsoft,7,32.666666666666664,False
2015-11,ペットも酔わないダイナミクス,Microsoft,1,18.0,False
2015-12,ペットも酔わないダイナミクス,Microsoft,30,16.833333333333332,False
2016-01,ペットも酔わないダイナミクス,Microsoft,14,18.666666666666668,True
2016-02,ペットも酔わないダイナミクス,Microsoft,85,23.5,True
2016-03,ペットも酔わないダイナミクス,Microsoft,10,24.5,False
2016-04,ペットも酔わないダイナミクス,Microsoft,10,25.0,False
2016-06,ペットも酔わないダイナミクス,Microsoft,14,27.166666666666668,False
2016-07,ペットも酔わないダイナミクス,Microsoft,20,25.5,False
2016-08,ペットも酔わないダイナミクス,Microsoft,2,23.5,False
2016-09,ペットも酔わないダイナミクス,Microsoft,22,13.0,False
2016-11,ペットも酔わないダイナミクス,Microsoft,49,19.5,False
2016-12,ペットも酔わないダイナミクス,Microsoft,2,18.166666666666668,False
2017-02,ペットも酔わないダイナミクス,Microsoft,44,23.166666666666668,True
2017-03,ペットも酔わないダイナミクス,Microsoft,89,34.666666666666664,False
2017-04,ペットも酔わないダイナミクス,Microsoft,5,35.166666666666664,False
2017-05,ペットも酔わないダイナミクス,Microsoft,1,31.666666666666668,False
2017-06,ペットも酔わないダイナミクス,Microsoft,22,27.166666666666668,False
2017-07,ペットも酔わないダイナミクス,Microsoft,2,27.166666666666668,False
2017-08,ペットも酔わないダイナミクス,Microsoft,43,27.0,False
2017-10,ペットも酔わないダイナミクス,Microsoft,19,15.333333333333334,False
2017-12,ペットも酔わないダイナミクス,Microsoft,37,20.666666666666668,True
2018-01,ペットも酔わないダイナミクス,Microsoft,17,23.333333333333332,True
2018-02,ペットも酔わないダイナミクス,Microsoft,24,23.666666666666668,False
2018-03,ペットも酔わないダイナミクス,Microsoft,28,28.0,True
2018-04,ペットも酔わないダイナミクス,Microsoft,48,28.833333333333332,True
2018-06,ペットも酔わないダイナミクス,Microsoft,151,50.833333333333336,False
2018-07,ペットも酔わないダイナミクス,Microsoft,46,52.333333333333336,False
2018-08,ペットも酔わないダイナミクス,Microsoft,9,51.0,False
2018-09,ペットも酔わないダイナミクス,Microsoft,2,47.333333333333336,False
2018-10,ペットも酔わないダイナミクス,Microsoft,16,45.333333333333336,False
2018-11,ペットも酔わないダイナミクス,Microsoft,1,37.5,False
2018-12,ペットも酔わないダイナミクス,Microsoft,35,18.166666666666668,False
2019-01,ペットも酔わないダイナミクス,Microsoft,17,13.333333333333334,False
2019-02,ペットも酔わないダイナミクス,Microsoft,4,12.5,False
2019-03,ペットも酔わないダイナミクス,Microsoft,7,13.333333333333334,False
2019-04,ペットも酔わないダイナミクス,Microsoft,9,12.166666666666666,False
2019-05,ペットも酔わないダイナミクス,Microsoft,4,12.666666666666666,True
2019-06,ペットも酔わないダイナミクス,Microsoft,110,25.166666666666668,True
2019-07,ペットも酔わないダイナミクス,Microsoft,48,30.333333333333332,True
2019-08,ペットも酔わないダイナミクス,Microsoft,278,76.0,True
2019-09,ペットも酔わないダイナミクス,Microsoft,48,82.83333333333333,False
2019-10,ペットも酔わないダイナミクス,Microsoft,14,83.66666666666667,False
2019-11,ペットも酔わないダイナミクス,Microsoft,92,98.33333333333333,False
2019-12,ペットも酔わないダイナミクス,Microsoft,69,91.5,False
